"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"WFROFIVUBLIRJP-UHFFFAOYNA-N,CHEMBL598311,4128,N,3.82,chembl20,612768,9606,MAOA,2549,C1=CC2=C(C=C1C)OC(=CC2=O)C3=CC=C(C=C3)OC"
"WAJKAWOYYMLWNI-UHFFFAOYNA-N,21982105,4128,A,5.38091,pubchem,589434,9606,MAOA,2549,S1C=C(C2=CC3=C(OC2=O)C=C(OC)C=C3)C=C1"
"XPNBZXYLKBNCSU-UHFFFAOYNA-N,CHEMBL1645548,4128,A,8.37,chembl20,698696,9606,MAOA,2549,C1=C(C=C2C(C3=CC=NC(C)=C3N2)=C1)OCC4CCCCC4"
"XSFXVFBRSREQBM-UHFFFAOYNA-N,CHEMBL359288,29253,N,3.25,chembl20,123253,10116,MAOA,2549,C(OC=1C=C2C(CC#C)CCCC2=CC1)(N(C)C)=O"
"XNMORAWFBVIOKI-ADQSKYKGNA-N,CHEMBL2058696,4128,A,5.81,chembl20,829593,9606,MAOA,2549,C1(NC(C(=N1)CC2=CNC3=CC(=CC=C23)Br)=O)=S"
"XTAGJQJYUJKGGC-LFIBNONCNA-N,CHEMBL3219618,4128,A,7.0,chembl20,1329704,9606,MAOA,2549,C=1N=C(C=CC1)/C=N/C2=CC=C(C=C2)N(C)C"
"YEAOSCFPRGAUHT-MNOVXSKENA-N,44577749,4128,N,,pubchem,366634,9606,MAOA,2549,F[C@]1([C@H](N)C1)C2=CC(OC)=C(OC)C=C2"
"YEAOSCFPRGAUHT-QWRGUYRKNA-N,CHEMBL468855,4128,N,4.33,chembl20,514663,9606,MAOA,2549,[C@H]1([C@](C=2C=CC(=C(C2)OC)OC)(F)C1)N"
"YAOVADKPJQXSFY-YHMJCDSINA-N,CHEMBL596339,29253,A,5.3,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CS3)C(=S)NC"
"WOJYBXTWFNRUTA-BKEYRURZNA-N,CHEMBL1946643,4128,N,4.36,chembl20,800167,9606,MAOA,2549,C=1(C=CC(=CC1)/C=C\2/SC(NC2=O)=O)Br"
"WLDWDVMXDXHFJC-NMHRWYTENA-N,CHEMBL2058694,4128,A,6.57,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1)C=C2C=NC=3C=CC=C(C23)Br)O)S"
"WJKQZTXSEIYYFH-UHFFFAOYNA-N,CHEMBL2062877,4128,A,5.54,chembl20,832296,9606,MAOA,2549,O(C=1C=CC(=C(C1)C(C)=O)O)CC2=CC=C(C=C2)Br"
"WJVGPUXVQPSDBJ-YAQRNVERNA-N,CHEMBL3299111,4128,N,4.39,chembl20,1367249,9606,MAOA,2549,C1(C(=CC=2C=CC=CC2O1)C(=O)NC(C)(C)C)=O"
"WEXJGHIETYWPKY-UHFFFAOYNA-N,CHEMBL488076,4128,A,6.63,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OCC(C)=O)C)OC(=O)C3C2=CCC3"
"WPHMZNGQBMYTKD-WYUMXYHSNA-N,CHEMBL342357,4128,A,5.96,chembl20,762398,9606,MAOA,2549,N1C(C2=CC(OCC3=CC=CC=C3)=CC=C2C1=O)=O"
"WRTZCCCOMNOONZ-UHFFFAOYNA-N,CHEMBL488917,4128,A,6.4,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OC3C(=O)CCCC3)C)OC(C=C2C)=O"
"WQJJASQMPMNMKY-UHFFFAOYNA-N,CHEMBL441241,29253,N,3.78,chembl20,123446,10116,MAOA,2549,N1(C=C(CNC)C2=C1C=CC=C2)CC=3C=CC=CC3"
"WSYUEMJNGGTOPW-VRWLZDFCNA-N,CHEMBL599390,29253,A,7.35,chembl20,610338,10116,MAOA,2549,C(=O)(NCCN1CCOCC1)C=2C=C(C(=NC2)O)Cl"
"WUSIIHCESPBBHG-HCKMINDGNA-N,CHEMBL386941,4128,A,5.1,chembl20,661995,9606,MAOA,2549,C1(=NC(=CS1)C2=CC=CC=C2)NN=C3CCCC3"
"XACHXIXUMOMGHZ-GPQMBLKYNA-N,CHEMBL543218,29253,N,4.16,chembl20,122948,10116,MAOA,2549,C1=2C(CCC1NCC#C)=CC=C(C2)OC(=O)NCCC"
"WYVZWXOQVOQZAQ-YHSKDTNENA-N,14446223,4128,A,6.78252,pubchem,672470,9606,MAOA,2549,BrC1=CC=2N=CC(C2C=C1)=CC=3N=C(N(C3O)C)N"
"YSQRQGMZNLYUQZ-UHFFFAOYNA-N,CHEMBL2417766,4128,N,3.82,chembl20,979035,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC=C3)C)O"
"YSTJKCGSNCZUPL-UHFFFAOYNA-N,21671938,4128,A,5.67366,pubchem,629007,9606,MAOA,2549,O=C1C2C(CCCC2)C=3N=CC=C4C3C1=CC(OC)=C4"
"YUQYMYYOEMMPMV-GPQMBLKYNA-N,CHEMBL2430708,4128,N,4.27,chembl20,983943,9606,MAOA,2549,N1C(CCC=2C1=CC(=CC2)OCCC3=CC=CC=C3)=O"
"YQHTVUSEQLVBEZ-UHFFFAOYNA-N,71559913,4128,A,6.30277,pubchem,751624,9606,MAOA,2549,ClC1=CC=C(CCOC2=CC=3C(=COC3O)C=C2)C=C1"
"XXAMPLSBRNFBAB-UHFFFAOYNA-N,CHEMBL127880,29253,N,4.46,chembl20,122938,10116,MAOA,2549,C=12C(C3=CC=CC=C3C1N=NC=C2C4=CC=CC=C4)=O"
"XVQPTZAVZDYLGD-UHFFFAOYNA-N,CHEMBL148771,29253,N,4.07,chembl20,123260,10116,MAOA,2549,C(OC=1C=C2C(CC#C)CCCC2=CC1)(N(CC)C)=O"
"ZPFBYRRSJUZGJP-UHFFFAOYNA-N,CHEMBL332229,29253,A,5.63,chembl20,123278,10116,MAOA,2549,C=12N=C(C3=CC=CC=C3)N=CC1C4=CC=CC=C4C2=O"
"ZNFCYVBVRWOIPU-UHFFFAOYNA-N,CHEMBL488074,4128,A,6.89,chembl20,557971,9606,MAOA,2549,C=1C=C2C(=C(C1OCC(=C)Br)C)OC(=O)C3C2=CCC3"
"ZQQMCPMRGQMXQX-UHFFFAOYNA-N,CHEMBL145760,29253,N,4.19,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCO)C=2C=CC(OCC3=CC=CC=C3)=CC2"
"ZCKKHYXUQFTBIK-KTKRTIGZNA-N,5743585,4128,N,,pubchem,409942,9606,MAOA,2549,S\1C(N2CCCCC2)C(=O)N(/C1=C/C(OCC)=O)C"
"YTUHAERJVRTKBD-YHSKDTNENA-N,CHEMBL2058411,4128,A,5.82,chembl20,829593,9606,MAOA,2549,C1(=NC(=C(N1C)O)C=C2C=NC3=CC=CC(=C23)Br)N"
"ZAEOWYZCSKLZMG-UHFFFAOYNA-N,57379979,4128,A,6.49214,pubchem,644756,9606,MAOA,2549,FC1=CC=C(COC=2C=C3C(OC=CC3=O)=CC2)C=C1"
"YXVYRMDNIFLLPI-UHFFFAOYNA-N,CHEMBL339739,29253,A,6.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C=3SC=CC3)C=4C=CC=CC4C2=O"
"YYTHPXHGWSAKIZ-GPQMBLKYNA-N,CHEMBL246811,4128,A,5.15,chembl20,661995,9606,MAOA,2549,C1CCC(=NNC2=NC(=CS2)C3=CC=C(C=C3)Cl)C1"
"ZARJVZONCZUXPC-UHFFFAOYNA-N,CHEMBL3121774,4128,A,6.09,chembl20,1292876,9606,MAOA,2549,C1=C(C=C2C(=C1)C=C(C(O2)=O)C(OC)=O)OCCC#C"
"ZFWVWKKUBBXGLT-UHFFFAOYNA-N,CHEMBL1766619,4128,N,3.82,chembl20,743264,9606,MAOA,2549,C=1OC2=CC(=CC(=C2C(=O)C1CC=3C=CC(=CC3)Cl)Cl)Cl"
"ZETFADRORWAXBD-UHFFFAOYNA-N,CHEMBL303245,29253,A,6.6,chembl20,123282,10116,MAOA,2549,S1(C2=C(C=CC=C2C(O)C)OC=3C1=CC=CC3)(=O)=O"
"ZUKRPXSFAZWKHZ-GKTDYPRRNA-N,CHEMBL1830131,4128,N,4.7,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC(=C2)Cl)=O"
"ZXPFJJFBYVCXEI-NMHRWYTENA-N,62705290,4128,A,5.81446,pubchem,672470,9606,MAOA,2549,BrC=1C=C2NC=C(C2=CC1)CC3=NC(=S)NC3=O"
"ZYJRIZBXWMIUHT-YAQRNVERNA-N,CHEMBL596340,29253,A,5.76,chembl20,601025,10116,MAOA,2549,N=1N(C(C2C1CCCC2)C3=CC=CS3)C(=S)NCC"
"BGUZJXHODSCNAJ-UHFFFAOYNA-N,CHEMBL1945271,4128,A,6.76,chembl20,802204,9606,MAOA,2549,C1(OCC2=CC=C(C=C2)C#N)=CC=C3C(=C1)C(C=CO3)=O"
"BDBVOZGRVBXANN-UHFFFAOYNA-N,CHEMBL187044,4128,A,5.07,chembl20,304820,9606,MAOA,2549,C=1(C=C2C(=C(C1)O)C(=O)C=3C(=CC=C(C3O)O)O2)OC"
"BFADHOWLTGTXAP-ZHLVXTBQNA-N,CHEMBL1080449,4128,N,4.16,chembl20,619726,9606,MAOA,2549,N1=C(CC(C=2C=CC(=CC2)F)N1C(N)=S)C3=CC=CO3"
"BBMNPXACGURNQA-UHFFFAOYNA-N,CHEMBL1806757,4128,A,5.1,chembl20,758771,9606,MAOA,2549,N1(C)C(=O)N(C)C2=C(N(C)C(OCC3CCCC3)=N2)C1=O"
"BBNKAUMJPWKIPE-UHFFFAOYNA-N,CHEMBL1806762,4128,A,5.19,chembl20,758771,9606,MAOA,2549,N1(C(=O)N(C)C2=C(N(C)C(OCC3CCCCC3)=N2)C1=O)C"
"BBZYONAQQOEGKH-YAQRNVERNA-N,CHEMBL79753,29253,A,6.7,chembl20,123276,10116,MAOA,2549,S1(C2=C(C=CC(OC(=O)NC)=C2)OC=3C1=CC=CC3)(=O)=O"
"AXCDIZZRAGMQJQ-UHFFFAOYNA-N,CHEMBL460608,4128,N,2.4,chembl20,739780,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(C(=O)N(CCC3=CC=CC=C3)C)N2"
"AVUUYGRJEZCAIE-UHFFFAOYNA-N,CHEMBL1806766,4128,A,5.02,chembl20,758771,9606,MAOA,2549,N1(C)C(=O)N(C)C2=C(C1=O)N(C)C(OCCC(C)C)=N2"
"AYFBOKYZSBZAHC-UHFFFAOYNA-N,CHEMBL392621,29253,N,4.51,chembl20,450264,10116,MAOA,2549,C=1C=CC2=C(C1)C=3C(C2=O)=C(C=NN3)C4=CC=C(C=C4)Cl"
"BXCPXQFMCGYSKV-UHFFFAOYNA-N,72164677,4128,A,5.40012,pubchem,767289,9606,MAOA,2549,OC=1C(C2=NN(C(C2)C=3C(=CC=CC3)C)C)=CC=C(O)C1"
"BNYXCYFQCSBSKS-UHFFFAOYNA-N,CHEMBL3121784,4128,A,8.02,chembl20,1292876,9606,MAOA,2549,O(CCCCC#C)C1=CC=C2C(=C1)OC(C(=C2)C(OC)=O)=O"
"BWPGTNSSIPXFOX-UHFFFAOYNA-N,CHEMBL3093991,29253,N,4.98,chembl20,1278264,10116,MAOA,2549,C1(C=C(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)F)OC)=O"
"BWRCVGRVYKKDEW-UHFFFAOYNA-N,CHEMBL464798,4128,N,1.82,chembl20,739780,9606,MAOA,2549,C=1C=C2C(=CC1)N(C(C(=O)N(C3=CC=CC=C3)C)=C2)C"
"ADRXTOKDBNNIRB-UHFFFAOYNA-N,CHEMBL3094022,29253,N,4.97,chembl20,1278264,10116,MAOA,2549,C1(CC(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)=CC)=O"
"AGATWFCSQRRDGY-UHFFFAOYNA-N,CHEMBL542016,29253,A,7.57,chembl20,122952,10116,MAOA,2549,C(OC1=C2C(C(CC2)N(CC#C)C)=CC=C1)(N(CC)C)=O"
"BLVCQEQYUJYJDJ-UHFFFAOYNA-N,CHEMBL460599,4128,N,3.04,chembl20,739780,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(N2)C(=O)N(CCCC3=CC=CC=C3)C"
"BOYGOBOOVIZFGL-UHFFFAOYNA-N,61833721,4128,A,6.1831,pubchem,1152188,9606,MAOA,2549,O(C=1C=C2CCCC(=O)C2=CC1)CC3=CC=C(C=C3)C#N"
"COIFUMZLOIGSKV-FQDJMUFSNA-N,CHEMBL3218135,4128,A,5.6,chembl20,1327702,9606,MAOA,2549,C(=N/NC1=NC(=C(S1)C)C2=CC=CC=C2)(\C)/CCC"
"CMZFQPKVPCNZGE-UHFFFAOYNA-N,CHEMBL126799,29253,N,4.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1CC3=CC=CC=C3)C)C=4C=CC=CC4C2=O"
"CNDXNYDGDZOYBN-ZHLVXTBQNA-N,CHEMBL1076153,4128,N,4.3,chembl20,619726,9606,MAOA,2549,N1=C(C2=CC=C(C=C2)Cl)CC(C3=CC=CN3)N1C(N)=S"
"CPPUXTUYSXJHCX-UHFFFAOYNA-N,CHEMBL487071,4128,N,4.48,chembl20,557971,9606,MAOA,2549,C=1(C2=C(C3=C(O2)CCC3)C=C4C1OC(=O)C=C4C)C"
"CMCZZCXSRJJHPK-KSMSJBKCNA-N,CHEMBL2332173,4128,A,5.82,chembl20,946072,9606,MAOA,2549,C1=CC=C(C(=C1)O)C(=O)CC(/C=C/C=2C=CC(=CC2)O)=O"
"CEUDXLQWFMCTJL-UHFFFAOYNA-N,CHEMBL187462,29253,A,8.12,chembl20,302385,10116,MAOA,2549,C(C=1N(C=CC1)C)(C(N2CCCC2)C=3C=CC=CC3)=O"
"CHTGJTJXFKZQPF-UHFFFAOYNA-N,CHEMBL340130,29253,N,4.3,chembl20,122938,10116,MAOA,2549,C12=C(N=NC3=C1CCC=4C=CC=CC34)C=5C=CC=CC5C2=O"
"CJSWQSHRFRRFMC-PKSOQXRJNA-N,CHEMBL1253846,4128,N,4.23,chembl20,661995,9606,MAOA,2549,C=1C(=C(C2=CSC(NN=C3CCCCCC3)=N2)C=CC1Cl)Cl"
"DBVRCFMRLBRLQE-UHFFFAOYNA-N,53316832,4128,A,7.6038,pubchem,550168,9606,MAOA,2549,O(C=1C=C2NC=3C(C2=CC1)=CC=NC3C)CC4=CC=CN=C4"
"DCZZGCCJBFBLOX-SDKWDUJINA-N,CHEMBL1830130,4128,N,4.32,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC=CC1)(NC2=CC=CC(=C2)C)=O"
"CWMLCAPPGQQUFK-UHFFFAOYNA-N,CHEMBL46601,29253,A,5.0,chembl20,123446,10116,MAOA,2549,C=1(N(C=2C=CC=CC2C1)C)CN(CC3=CC=CC=C3)CC#C"
"CSSWFQGROCXZGI-UHFFFAOYNA-N,CHEMBL2417771,4128,N,4.79,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC(=C3)C)C)O"
"AOGCOHJURUZUAZ-HCKMINDGNA-N,CHEMBL2158244,4128,A,6.02,chembl20,855852,9606,MAOA,2549,C=1(C=C2C(=CC1)C(=O)NC2=O)SCC3=CC=C(C=C3)F"
"AIYSLZCUWBROPT-ZHLVXTBQNA-N,53358665,4128,A,5.1549,pubchem,604264,9606,MAOA,2549,O=C(N1N=C(CC1C2=CC=NC=C2)C=3C=CC=CC3)N"
"ANQNIWQPMNBAFV-UHFFFAOYNA-N,CHEMBL142916,29253,A,5.03,chembl20,123580,10116,MAOA,2549,C=1(C=2C(=CC(=C(C2)O)OCC=3C=CC=CC3)OC(C1C)=O)C"
"APCJNKAUVNAIMW-UHFFFAOYNA-N,CHEMBL2417746,4128,N,3.82,chembl20,979035,9606,MAOA,2549,C=1(C=CC(=C(C1)O)C2=NN(C(C2)C3=CC=CC=C3)C)O"
"BDHMYBDLOHFQFA-UHFFFAOYNA-N,14364358,4128,A,7.35655,pubchem,629007,9606,MAOA,2549,O(C1CC2=C3C(=NC=C2)C=4C(C(O)=C3C1=O)=CC=CC4)C"
"FLVXJALPJBNKER-UHFFFAOYNA-N,CHEMBL575486,29253,N,4.5,chembl20,590557,10116,MAOA,2549,C1=C(OCC2=CC(=CC=C2)Cl)C=C3OC(=O)CC(C3=C1)=CCN"
"FZVPAJYVSOETRP-VMPITWQZNA-N,CHEMBL2420787,4128,N,4.5,chembl20,979172,9606,MAOA,2549,C1(=CC=C(C=C1)C(F)(F)F)/C=C/C(=O)C=2OC(=CC2)C"
"DQAVBXMQWRMXOR-UHFFFAOYNA-N,CHEMBL188105,29253,A,6.28,chembl20,302385,10116,MAOA,2549,C=1(C(C(N2CCCCC2)C3=CC=CC=C3)O)N(C=CC1)C"
"GAYXQEZJMDLSKC-UHFFFAOYNA-N,CHEMBL339429,29253,N,4.6,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C3=CC=C(C#N)C=C3)C=4C=CC=CC4C2=O"
"FZALUPMLYWFWKM-UHFFFAOYNA-N,CHEMBL3220507,4128,N,4.34,chembl20,1331157,9606,MAOA,2549,CC1=CC=C(C=C1)C(=O)N=C2CC=3C(=CC=C(C3)C)OC2=O"
"DREPQKPDFZWOGF-UHFFFAOYNA-N,CHEMBL460828,4128,N,2.16,chembl20,739780,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(CN(CCC3=CC=CC=C3)C)N2C"
"DTRJAVKBQLSGJE-YAQRNVERNA-N,CHEMBL81742,29253,A,7.52,chembl20,123276,10116,MAOA,2549,S1(C2=C(C=CC(=C2)C(=O)NC)OC=3C1=CC=CC3)(=O)=O"
"DPXAATAFNIAPIL-RMYVRNKKNA-N,CHEMBL484378,29253,A,5.44,chembl20,814309,10116,MAOA,2549,C1=CC(/C=C/C=C/C(=O)NCCC)=CC2=C1OCO2"
"DNLLZHKNHCDNGU-UHFFFAOYNA-N,CHEMBL3094007,29253,A,5.39,chembl20,1278265,10116,MAOA,2549,C1(CC(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)=NC)=O"
"DOCKMKZFEVDKQI-UHFFFAOYNA-N,CHEMBL545798,29253,A,5.25,chembl20,123113,10116,MAOA,2549,C(OC=1C=C2C(CCC2=CC1)N(CC#C)C)(N(CCC)C)=O"
"DVNGUIAUHYPPNY-HCKMINDGNA-N,CHEMBL247834,4128,A,6.46,chembl20,661995,9606,MAOA,2549,S1C=C(C2=CC=C(C=C2)N(=O)=O)N=C1NN=C3CCCC3"
"DSGMXVREKDZDJL-UHFFFAOYNA-N,CHEMBL2417774,4128,N,4.73,chembl20,979034,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC(=C3)Cl)C)O"
"GHSHPXGUHBVDRU-UHFFFAOYNA-N,CHEMBL1830799,4128,N,4.39,chembl20,769477,9606,MAOA,2549,C=1C=C(C2=C(C1)C=C(C(=O)O2)C(C3=CC=CC=C3)=O)O"
"GGTNLZBSSNHXRY-UHFFFAOYNA-N,25139469,4128,A,5.62342,pubchem,409942,9606,MAOA,2549,BrC(COC1=C(C=2OC(=O)C3=C(C2C=C1)C=CC=C3)C)=C"
"GJEMRFWBQJIZTR-UHFFFAOYNA-N,CHEMBL1917527,4128,A,7.36,chembl20,786455,9606,MAOA,2549,C=1(C=C2CCN=C3C2=C(C1O)C(C4=C3C=CC=C4)=O)OC"
"GJFQNIZIFIUOHN-UHFFFAOYNA-N,CHEMBL127182,29253,A,6.0,chembl20,122938,10116,MAOA,2549,C12=C(N=NC(=C1)C3=CC(Cl)=CC(=C3)Cl)C=4C=CC=CC4C2=O"
"GJOALJLTIZLPNU-UHFFFAOYNA-N,CHEMBL3124971,4128,N,4.0,chembl20,1298065,9606,MAOA,2549,C(NCC=1C=CC=CC1)C=2N(C=3C=CC(=CC3C2)OC)C"
"GDFMSXXFSCUYPW-WYUMXYHSNA-N,CHEMBL301625,29253,A,7.0,chembl20,123285,10116,MAOA,2549,S1C2=C(C=CC(C3=NCCN3)=C2)OC4=C1C=CC=C4"
"FSHBRPRDVOJBQZ-UHFFFAOYNA-N,CHEMBL186576,4128,N,4.29,chembl20,304820,9606,MAOA,2549,C1=2C(C=3C=CC=C(C3OC1=CC(=C(C2O)OC)O)OC)=O"
"FWRQMAVAOSMPTQ-UHFFFAOYNA-N,CHEMBL434261,29253,N,4.07,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCC#N)C2=CC=C(OCC=3C=CC=CC3)C=C2"
"FSVZSBWUANKCLR-YAQRNVERNA-N,CHEMBL310227,29253,A,6.22,chembl20,123276,10116,MAOA,2549,S1(C2=C(C=C(C(=O)NC)C=C2)OC=3C1=CC=CC3)(=O)=O"
"DJFFDTAFAYDHIG-QYXZYQMLNA-N,CHEMBL1830148,4128,N,4.44,chembl20,769425,9606,MAOA,2549,C(/C=C/C=1C=CC(=CC1)C#N)(=O)NC2=CC(=CC=C2)Br"
"DHVZIWYWONNFGB-UHFFFAOYNA-N,CHEMBL3094025,29253,N,4.42,chembl20,1278264,10116,MAOA,2549,C1(CC(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Cl)=CCl)=O"
"DLQSYZMPSWHYMW-XYOKQWHBNA-N,CHEMBL450675,4128,N,3.5,chembl20,1278495,9606,MAOA,2549,C1(O)=CC=C2C(=C1)OC/C(=C\C3=CC=C(C=C3)OC)/C2=O"
"FCNRKSJOVWUYPU-LILDFLRNNA-N,CHEMBL2430709,4128,N,4.65,chembl20,983943,9606,MAOA,2549,N1C(CCC=2C1=CC(=CC2)OCCCC3=CC=CC=C3)=O"
"DXDRHHKMWQZJHT-FPYGCLRLNA-N,CHEMBL129795,29253,N,4.86,chembl20,979174,10116,MAOA,2549,C1(=CC=C(C(=C1)O)C(/C=C/C2=CC=C(C=C2)O)=O)O"
"FEABGXGNJUOXAX-UHFFFAOYNA-N,CHEMBL1795980,4128,N,3.96,chembl20,797214,9606,MAOA,2549,C=1(F)C(=C(C=C(C1)F)C2C(N)C2)OCC3=CC=CC=C3"
"FEXFMUQVKJRJMT-YRNVUSSQNA-N,17391147,4128,A,5.32422,pubchem,593111,9606,MAOA,2549,O1C/C(/C(=O)C2=C1C=CC=C2)=C\C3=CC(O)=C(O)C=C3"
"FOKCUXSBXKVVKH-UHFFFAOYNA-N,CHEMBL2417753,4128,A,5.96,chembl20,979034,9606,MAOA,2549,C=1(C=CC(=C(C1)O)C2=NN(C(C2)C3=CC=CC=C3Cl)C)O"
"BQHVTTBZYYLGBC-UHFFFAOYNA-N,CHEMBL3094026,29253,N,4.59,chembl20,1278264,10116,MAOA,2549,C1(CC(C=2C=CC(=CC2O1)OCC=3C=C(C=CC3)Br)=CCl)=O"
"BVLGRVQSVNRTNW-NMHRWYTENA-N,CHEMBL2058697,4128,A,6.27,chembl20,829593,9606,MAOA,2549,C1(NC(/C(/N1)=C/C2=CNC=3C(=CC=CC23)Br)=O)=S"
"HXQRIHGYIOARQJ-UHFFFAOYNA-N,CHEMBL125044,29253,A,5.0,chembl20,122938,10116,MAOA,2549,COC1=CC=C(C=C1)C2=CC3=C(N=N2)C=4C=CC=CC4C3=O"
"HFWROKPXAPGNOY-LILDFLRNNA-N,CHEMBL248050,4128,N,4.83,chembl20,661995,9606,MAOA,2549,S1C(NN=C2CCCCCC2)=NC(=C1)C3=CC=CC=C3"
"AKRIMPREDWGAJI-HCKMINDGNA-N,CHEMBL172856,4128,N,4.6,chembl20,983943,9606,MAOA,2549,C=1(OCC2=CC=CC=C2)C=CC3=C(C1)CCC(N3)=O"
"ALZMUCKWNAIHOR-LILDFLRNNA-N,CHEMBL1213779,4128,A,5.72,chembl20,647382,9606,MAOA,2549,N1=C(SC=C1C=2C=C(OC)C=CC2)NN=C3CCCCC3"
"AEKBWRQGPIIVHR-UHFFFAOYNA-N,CHEMBL239491,29253,N,4.23,chembl20,450267,10116,MAOA,2549,C=1C=C2C(=CC1)C(=O)C3=CC(N(N=C23)C4=CC=CC=C4)=O"
"AUIAOKQREAKNQA-UHFFFAOYNA-N,CHEMBL573052,29253,N,4.81,chembl20,590557,10116,MAOA,2549,C=1C(OCC2=CC=CC=C2)=CC3=C(C1)C(C=NC)CC(=O)O3"
"ATKUMLMUBZNHEI-DKNIQIRYNA-N,70686371,4128,A,5.4338,pubchem,672470,9606,MAOA,2549,BrC1=CC=2NC=C(C2C=C1)/C=C/3\NC(=NC3=O)N"
"AWLWAKMQFARXNP-PKSOQXRJNA-N,90665489,4128,A,5.15058,pubchem,1117363,9606,MAOA,2549,S1C(NN=C2CCCCCCC2)=NC(=C1C)C3=CC=CC=C3"
"BZIBZWXDZYVFCM-UHFFFAOYNA-N,CHEMBL44430,29253,A,5.28,chembl20,123446,10116,MAOA,2549,N1C(=CC=2C1=CC=C(OCC3=CC=CC=C3)C2)CNCC#CC"
"CGOCGPOAPLNJFM-UHFFFAOYNA-N,CHEMBL1645549,4128,A,7.9,chembl20,698696,9606,MAOA,2549,C1=C(C=C2C(C3=CC=NC(C)=C3N2)=C1)OCC4=CC=CC=C4"
"YJNXUJQSTUEYGU-UHFFFAOYNA-N,CHEMBL2417768,4128,N,3.82,chembl20,979035,9606,MAOA,2549,C1(=CC=C(C=C1)C2=NN(C(C2)C3=CC=CC(=C3)F)C)O"
"HJUOMZBCQPCXHZ-UHFFFAOYNA-N,CHEMBL597716,4128,N,3.82,chembl20,612768,9606,MAOA,2549,C=1(C=CC2=C(C1)OC(=CC2=S)C3=CC=C(C=C3)C)OC"
"HHYQMNSRTBZUSU-UHFFFAOYNA-N,73352547,4128,A,6.09151,pubchem,776660,9606,MAOA,2549,O(C(=O)N1N=C(CC1C2=CC=CC=C2)C=3C(O)=CC=CC3)CC"
"INQKEQXZMUIZGI-LILDFLRNNA-N,CHEMBL241205,29253,N,4.78,chembl20,450264,10116,MAOA,2549,C=1C=C2C(=CC1)C=C3C2=CN=C(N3)C4=CC=CC=C4"
"IHRZQEYYPGNDJD-UHFFFAOYNA-N,CHEMBL339794,29253,N,4.59,chembl20,122938,10116,MAOA,2549,C=12C(=NN=C(C1)C=3C=C(N)C=CC3)C4=CC=CC=C4C2=O"
"ILWGNSNUPJVBTO-UHFFFAOYNA-N,CHEMBL141992,29253,N,4.22,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCO)C=2C=CC(OCC=3C=CC(=CC3)Cl)=CC2"
"ILXPMSORJOKCBQ-GPQMBLKYNA-N,CHEMBL2430703,4128,N,4.91,chembl20,983943,9606,MAOA,2549,N1C(CCC2=C1C=CC(=C2)OCC3=CC(=CC=C3)Br)=O"
"IMFBGZCBLOPVCJ-HCKMINDGNA-N,CHEMBL494795,4128,N,4.88,chembl20,564601,9606,MAOA,2549,C1=CC=C2C(=C1)C=C(C(=O)O2)C(NC=3C=CC=CC3)=O"
"GVLALNSXEOYSKX-UHFFFAOYNA-N,CHEMBL142723,29253,N,4.59,chembl20,122945,10116,MAOA,2549,N1=C(N=NN1CCCCC#N)C=2C=CC(=CC2)C=3C=CC=CC3"
"GUBSMSKAJGRJGC-UHFFFAOYNA-N,CHEMBL53798,29253,A,8.7,chembl20,123284,10116,MAOA,2549,C1(C=2C(OOC=3C1=CC=CC3)=CC(C4=NN=C(O4)C)=CC2)=O"
"HBMZDFOCTYDTGC-UHFFFAOYNA-N,11623661,4128,A,5.27491,pubchem,409942,9606,MAOA,2549,O1C=2C(CC(=NC(=O)C)C1=O)=CC=C(OCC(=O)C)C2OC"
